graph_id,Lerrmin,Lavg,Lstdv,Rberrmin,Rbavg,Rbstdv,rhoerrmin,rhoavg,rhostdv,Perrmin,Pavg,Pstdv
00010003,0.9050797640290231,0.949859698962729,0.030954686279268187,0.002794283255442963,0.3845298751549765,0.3559064870740435,0.49135454553707486,0.7467098321992116,0.1852960213330035,0.8804829299361725,0.9465975949182542,0.038312848587148965
00010004,0.900120638370264,0.9467269387490579,0.03444968322727457,0.25339866991087817,0.5114274768338484,0.2374463480842465,0.6598334122018901,0.7991733134199233,0.12054304511309219,0.9699770344014048,0.9844731309768416,0.01057883411933354
