1.0	0.6517858610594446
1.15	0.6906357276952411
1.3	0.7281742450751075
1.45	0.7644995892939868
1.6	0.7997434898842157
1.75	0.8340582371520049
1.9	0.8676009673991213
2.05	0.9005194307834523
2.2	0.932942122914779
2.3499999999999996	0.9649736102486828
2.5	0.9966942354221403
2.65	1.0281626584687347
2.8	1.0594197303978452
2.95	1.0904926115070646
3.1	1.1213985193847251
3.25	1.1521478536456184
3.4	1.182746666247738
3.55	1.2131985498098572
3.6999999999999997	1.2435060428254268
3.85	1.2736716345466255
4.0	1.3036984221444188
