0	10.019408397412102
1	10.541615032162657
2	10.002796547353912
3	10.05363655431112
4	10.056083942084895
5	10.076934547635021
6	10.129425637308112
7	10.070310959730202
8	9.702538977837785
9	9.9970361043653
10	10.03757477432731
11	9.675147331049452
12	11.730301025417269
13	12.765823847385773
14	9.606513913970485
15	10.423641453250134
16	10.01963492110657
17	10.079973168396252
18	10.105519210467753
19	9.916684471150452
20	10.075971291561894
21	9.992774870965162
22	9.312244061563604
23	9.022263748344574
24	7.223531815833786
25	10.266127419046969
26	10.378735791909168
27	10.387289401673652
28	10.003157180648916
29	9.923543731933151
30	5.974398008199646
31	10.069566194425441
32	9.964536254732694
33	9.930797213911093
34	9.953568680359117
35	10.339822717636995
36	10.286986295097158
37	10.144716077197904
38	9.979771749000879
39	9.998973541095237
