0	1.0
1	0.9565703622163227
11	0.6205472252956308
21	0.4352705219821787
31	0.32714379825220746
41	0.2600001051056219
51	0.20861953787058068
61	0.16256082040492978
71	0.13022658527278172
81	0.11027113431733754
91	0.09155875782805876
101	0.06878314284185356
111	0.05391334033594807
121	0.03896365006690069
131	0.029318961065520302
141	0.02318372367360689
151	0.018616746034814457
161	0.015429322611498278
171	0.013073202226662932
181	0.011490690292069608
191	0.010203815994877824
201	0.009220080863293336
211	0.008422602545984178
221	0.00800573811582948
231	0.007510853410867215
241	0.007204235292375558
251	0.006837103954994726
261	0.0065325855630312245
271	0.006309345407736262
281	0.006104669761390075
291	0.005954304835563648
301	0.005839168330163177
311	0.00576541076145881
321	0.005708659026557113
331	0.005643578308194914
341	0.0056285529587400155
351	0.005501341372590199
361	0.0054242772819463195
371	0.005352143846812364
381	0.005279195328623942
391	0.005250989990452521
