0	1.0
1	0.6508021753324965
2	0.49538581881674915
3	0.3746689230405764
4	0.28063364509292676
5	0.2076703236694715
6	0.15156616927500732
7	0.10897724826415886
8	0.07714972955561622
9	0.05377602288158379
10	0.036923039316773903
11	0.024993823110197558
12	0.016699183532688452
13	0.011027222441556852
14	0.007196124705910991
15	0.004694810670894928
16	0.003021240223819428
17	0.0019310097787167942
18	0.001224850737226191
19	0.0007713383827053428
20	0.0004825960234686495
21	0.0003002233343321931
22	0.00018584585179259264
23	0.00011454918489695288
24	7.03380042539392e-05
25	4.3044134075848036e-05
26	2.625824175490869e-05
27	1.596900593810277e-05
28	9.680752224808681e-06
29	5.848367120304194e-06
30	3.519111276623461e-06
31	2.107487644406969e-06
32	1.254706815976513e-06
33	7.414461029727737e-07
34	4.339341226585966e-07
35	2.5075110902288116e-07
36	1.4244555863223774e-07
37	7.905001359705033e-08
38	4.245051852881258e-08
39	2.173106998533408e-08
40	1.0337821437040396e-08
41	4.354476482872409e-09
42	1.4551679739020946e-09
43	2.6981554645335655e-10
44	1.6275482127071474e-13
45	1.6275482127071474e-13
46	1.6275482127071474e-13
47	1.6275482127071474e-13
48	1.6275482127071474e-13
49	1.6275482127071474e-13
50	1.6275482127071474e-13
