0	1.0
1	0.4120020612830281
2	0.15327440657889183
3	0.0454807717399153
4	0.010420840074089135
5	0.0019444185114070207
6	0.00031677653349198323
7	4.5482581599176774e-05
8	5.0734638548788155e-06
9	2.0511761667190876e-07
10	6.965496609463647e-08
11	3.0116391257623067e-07
12	4.380872530891329e-07
13	4.995331963705664e-07
14	5.250580219149799e-07
15	5.353947698144482e-07
16	5.395607737401111e-07
17	5.412570087632158e-07
18	5.419705953208056e-07
19	5.422941763514862e-07
20	5.424631418313264e-07
21	5.425708516722324e-07
22	5.426543088826902e-07
23	5.427281739010601e-07
24	5.427982535812079e-07
25	5.428668474652455e-07
26	5.429348659935651e-07
27	5.430026695731874e-07
28	5.43070400841438e-07
29	5.431381162505981e-07
30	5.432058381417952e-07
31	5.432735753506153e-07
32	5.433413313856604e-07
33	5.434091076359484e-07
34	5.434769046579722e-07
35	5.435447226809571e-07
36	5.436125617962292e-07
37	5.436804220532241e-07
38	5.437483034708259e-07
39	5.438162060670505e-07
40	5.438841298546779e-07
41	5.439520748447444e-07
42	5.440200410482891e-07
43	5.440880284772277e-07
44	5.44156037139984e-07
45	5.44224067048479e-07
46	5.44292118212889e-07
47	5.44360190646014e-07
48	5.44428284353667e-07
49	5.444963993495271e-07
50	5.445645356455288e-07
